/Reviews,,,,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
20397,127,20397:9,,1440,FOOD#QUALITY,102,positive,тимьяна,109,"Паста с морепродуктами в пергаменте - очень оригинально, шикарный томатный соус, тонкий вкус, веточки тимьяна - очень пикантно!"
20397,127,20397:10,,1441,FOOD#STYLE_OPTIONS,50,positive,блюд,54,"Хочу сказать, что в меню очень много оригинальных блюд, и в Набережную определенно стоит ходить за свежими кулинарными впечатлениями!"
20397,127,20397:10,,1441,RESTAURANT#GENERAL,60,positive,Набережную,70,"Хочу сказать, что в меню очень много оригинальных блюд, и в Набережную определенно стоит ходить за свежими кулинарными впечатлениями!"
20397,127,20397:11,,1442,RESTAURANT#GENERAL,72,positive,место,77,"Мы обязательно придем туда снова и, безусловно, будем рекомендовать это место своим друзьям!"
20417,128,20417:0,,1443,,,,,,"Да, это что-то, даже не могу сказать как, но постараюсь."
20417,128,20417:1,,1444,RESTAURANT#GENERAL,9,positive,ресторан,17,"Захожу в ресторан, сказка! сказка! сказка!"
20417,128,20417:2,,1445,SERVICE#GENERAL,0,positive,NULL,0,Встретили с улыбкой.
20417,128,20417:3,,1446,,,,,,Очень приятно.
20417,128,20417:4,,1447,,,,,,"Показали свободный столик на двоих, а я был."
20417,128,20417:5,,1448,,,,,,"Да все нормально, я люблю один ходить."
20417,128,20417:6,,1449,SERVICE#GENERAL,6,positive,девушка,13,Милая девушка принесла меню.
20417,128,20417:7,,1450,FOOD#STYLE_OPTIONS,0,positive,Меню,4,"Меню хорошее, скромное."
20417,128,20417:8,,1451,,,,,,"Сижу, думаю, что выбрать на такой голодный желудок."
20417,128,20417:9,,1452,,,,,,"Да вот оно, что я хотел: салат из говяжей вырезки (290р), суп мясной (210р), каре баранины (680р)."
20417,128,20417:10,,1453,,,,,,"При заказе еще хотел взять сок, девушка посоветовала натуральный морс, я согласился."
20417,128,20417:11,,1454,FOOD#QUALITY,26,positive,салат,31,"М-м-м, какой великолепный салат!"
20417,128,20417:12,,1455,FOOD#QUALITY,0,positive,NULL,0,Такой я еще не пробовал.
20417,128,20417:13,,1456,FOOD#QUALITY,2,positive,суп,5,А суп даже лучше.
20417,128,20417:14,,1457,FOOD#QUALITY,0,positive,NULL,0,Очень необычный.
20417,128,20417:15,,1458,FOOD#QUALITY,0,positive,Каре баранины,13,"Каре баранины буду, еще раз буду."
20417,128,20417:16,,1459,,,,,,"Пока не лопну, наверно хватит одной порции."
20417,128,20417:17,,1460,FOOD#QUALITY,12,positive,повару,18,"Да, спасибо повару большое."
20417,128,20417:18,,1461,FOOD#QUALITY,0,positive,NULL,0,Так держать!
20417,128,20417:19,,1462,FOOD#QUALITY,0,positive,NULL,0,Было вкусно!
20417,128,20417:20,,1463,AMBIENCE#GENERAL,0,positive,Интерьер,8,"Интерьер красивый, все со вкусом."
20417,128,20417:21,,1464,AMBIENCE#GENERAL,0,positive,Цвет,4,"Цвет, гамма, стулья — все красиво и удобно."
20417,128,20417:21,,1464,AMBIENCE#GENERAL,6,positive,гамма,11,"Цвет, гамма, стулья — все красиво и удобно."
20417,128,20417:21,,1464,AMBIENCE#GENERAL,13,positive,стулья,19,"Цвет, гамма, стулья — все красиво и удобно."
20417,128,20417:22,,1465,AMBIENCE#GENERAL,0,positive,NULL,0,Как в королевстве.
20417,128,20417:23,,1466,RESTAURANT#GENERAL,0,positive,NULL,0,Сюда лучше прийти с любимым человеком поужинать.
20417,128,20417:24,,1467,SERVICE#GENERAL,0,positive,Сервис,6,Сервис хороший.
20417,128,20417:25,,1468,,,,,,"Есть кое-какие минусы, но думаю они самоустранятся."
20417,128,20417:26,,1469,RESTAURANT#GENERAL,0,positive,NULL,0,"На 8, но я поставлю 9."
20417,128,20417:27,,1470,RESTAURANT#GENERAL,0,positive,NULL,0,Потому что видно — люди стремятся к лучшему.
20417,128,20417:28,,1471,RESTAURANT#GENERAL,0,positive,NULL,0,Обязательно приеду еще раз.
2073,129,2073:0,,1472,,,,,,"Три дня назад отмечали в этом ""ресторане"" день рождения."
2073,129,2073:1,,1473,RESTAURANT#GENERAL,40,negative,заведению,49,"Сегодня решила почитать отзывы по этому заведению, так как вечер был просто испорчен."
2073,129,2073:2,,1474,,,,,,"Складывается такое впечатление, что мы были где-то в другом месте."
2073,129,2073:3,,1475,AMBIENCE#GENERAL,13,neutral,интерьер,21,"Да, неплохой интерьер, неплохая кухня... но все остальное просто ужас."
2073,129,2073:3,,1475,FOOD#QUALITY,32,neutral,кухня,37,"Да, неплохой интерьер, неплохая кухня... но все остальное просто ужас."
2073,129,2073:4,,1476,SERVICE#GENERAL,33,negative,обслуживания,45,Во-первых такого отвратительного обслуживания я не видела нигде.
2073,129,2073:5,,1477,SERVICE#GENERAL,31,negative,официантка,41,"На весь ресторан работала одна официантка, что само по себе странно."
2073,129,2073:6,,1478,SERVICE#GENERAL,0,negative,NULL,0,"Если бы она просто не справлялась с обилием заказов, то еще как то извинительно, но она не очень то и старалась."
2073,129,2073:7,,1479,SERVICE#GENERAL,0,negative,NULL,0,"Например вино нам несли 20 мин., курить мы выходили на улицу, где для этого стоят кресла и столик, попросили ее принести пепельницу... она пообещала, но до конца нашего застолья так этого и не сделала."
2073,129,2073:8,,1480,SERVICE#GENERAL,0,negative,NULL,0,"На закуску мы среди прочего заказывали оливки, так их нам принесли почти в конце вечера, про один заказ она вообще забыла, на что просто извинилась."
2073,129,2073:9,,1481,AMBIENCE#GENERAL,20,negative,живая музыка,32,Отдельная история - живая музыка.
2073,129,2073:10,,1482,AMBIENCE#GENERAL,61,negative,помещения,70,"Хороший певец, с хорошим голосом... но для такого маленького помещения - это просто тихий ужас."
2073,129,2073:11,,1483,AMBIENCE#GENERAL,0,negative,NULL,0,"Разговаривать было невозможно не только с другим концом стола, но и соседей справа-слева приходилось переспрашивать."
2073,129,2073:12,,1484,RESTAURANT#GENERAL,53,negative,ресторан,61,"Соглашусь, на вкус и цвет товарищей нет, но я в этот ресторан больше ни ногой и всех своих друзей обязательно предупрежу"
20784,130,20784:0,,1485,RESTAURANT#GENERAL,9,positive,место,14,"Отличное место, с отличной кухней."
20784,130,20784:0,,1485,FOOD#QUALITY,27,positive,кухней,33,"Отличное место, с отличной кухней."
20784,130,20784:1,TRUE,1486,,,,,,"Читал много отзывов, честно говоря больше половины из них оказалось враньем."
20784,130,20784:2,TRUE,1487,,,,,,Кто-то писал про салаты из холодильника и не вкусный лаваш.
20784,130,20784:3,TRUE,1488,,,,,,Все не правда.
20784,130,20784:4,,1489,FOOD#QUALITY,0,positive,Салаты,6,"Салаты свежие, ингредиенты явно не из ленты и холодильника."
20784,130,20784:5,,1490,FOOD#QUALITY,0,positive,Лаваш,5,"Лаваш свежий, съели сразу, еще салат не успели принести."
20784,130,20784:6,TRUE,1491,,,,,,"Кто-то говорил, что мясо долго готовят."
20784,130,20784:7,,1492,SERVICE#GENERAL,0,neutral,NULL,0,"Да, не через 10 минут приносят, но сразу говорят, надо подождать 40 минут."
20784,130,20784:8,,1493,FOOD#QUALITY,0,positive,Шашлык,6,"Шашлык свежий, тает, никакого жира и костей."
20784,130,20784:9,,1494,SERVICE#GENERAL,0,positive,Приборы,7,Приборы даются не одни.
20784,130,20784:10,,1495,AMBIENCE#GENERAL,49,neutral,зала для курящих,65,"Из минусов (для меня это не минус), нет отдельно зала для курящих, ну и возможно персонал немного назойлив (хотя по мне так в самый раз)."
20784,130,20784:10,,1495,SERVICE#GENERAL,81,neutral,персонал,89,"Из минусов (для меня это не минус), нет отдельно зала для курящих, ну и возможно персонал немного назойлив (хотя по мне так в самый раз)."
20784,130,20784:11,,1496,SERVICE#GENERAL,0,positive,NULL,0,"Бокалы всегда полные и не надо ждать несколько минут, когда к тебе подойдут (во многих заведениях именно так)."
20784,130,20784:12,,1497,FOOD#STYLE_OPTIONS,0,neutral,Порции,6,"Порции вполне нормальные, не огромные, но и не маленькие."
20784,130,20784:13,,1498,,,,,,Ну и самое главное - это цены.
20784,130,20784:14,,1499,RESTAURANT#PRICES,0,positive,NULL,0,Дешево и очень вкусно.
20784,130,20784:14,,1499,RESTAURANT#GENERAL,0,positive,NULL,0,Дешево и очень вкусно.
20784,130,20784:15,TRUE,1500,,,,,,"Сколько мы съели и выпили на шесть человек, в других заведениях попросту было бы в два-три раза дороже."
20784,130,20784:16,,1501,FOOD#QUALITY,0,positive,NULL,0,Ушли довольные и сытые.
20784,130,20784:17,TRUE,1502,,,,,,"Сюда по отзывам, это место посещали, люди рангом, как минимум депутатов."
20784,130,20784:18,TRUE,1503,,,,,,"Так если есть деньги, можно и в другие рестораны ходить, а не писать чушь про салаты из холодильника."
20861,131,20861:0,,1504,RESTAURANT#GENERAL,67,positive,ресторанчик,78,"Рядом с Домом Книги, с окнами на набережную расположился небольшой ресторанчик с вкусным названием ""Аппетит""."
20861,131,20861:1,,1505,AMBIENCE#GENERAL,10,positive,залов,15,"Несколько залов удобно расположены, правда зал для некурящих расположен прямо при входе."
20861,131,20861:1,,1505,AMBIENCE#GENERAL,43,negative,зал для некурящих,60,"Несколько залов удобно расположены, правда зал для некурящих расположен прямо при входе."
20861,131,20861:2,,1506,AMBIENCE#GENERAL,16,positive,диванчики,25,Наиболее уютные диванчики в зоне для курящих.
20861,131,20861:2,,1506,AMBIENCE#GENERAL,28,positive,зоне для курящих,44,Наиболее уютные диванчики в зоне для курящих.
20861,131,20861:3,,1507,AMBIENCE#GENERAL,62,positive,интерьер,70,"На больших экранах транслируется Fashion. приятный, спокойный интерьер для дружеских встреч."
20861,131,20861:4,TRUE,1508,,,,,,"До этих выходных мне он нравился... ""Все смешалось в доме...""(с)"
20861,131,20861:5,,1509,SERVICE#GENERAL,0,negative,Обслуживание,12,Обслуживание- плохо.
20861,131,20861:6,,1510,SERVICE#GENERAL,0,neutral,NULL,0,"Встретили, усадили, дали меню- нормально."
20861,131,20861:7,,1511,SERVICE#GENERAL,7,negative,девушка,14,"Видимо девушка работала если не первый день,то второй точно."
20861,131,20861:8,,1512,SERVICE#GENERAL,0,negative,NULL,0,"Может научится- лучше будет, учиться всегда полезно."
20861,131,20861:9,,1513,SERVICE#GENERAL,0,negative,NULL,0,"Но то, что пасту мне несли 1,5 часа-это варварство."
20861,131,20861:10,,1514,SERVICE#GENERAL,0,negative,NULL,0,Я практически умерла от голода.
20861,131,20861:11,,1515,FOOD#QUALITY,7,neutral,супчик,13,Хорошо супчик успела съесть.
20861,131,20861:12,,1516,FOOD#QUALITY,20,negative,повар,25,Относительно кухни: повар поменялся? так я и не поняла...
20861,131,20861:13,,1517,FOOD#STYLE_OPTIONS,85,negative,лосося,91,"Мой заказ: мисо ;хотела суп с норвежским лососем, но, оказалось, что в ресторане нет лосося, о чем официантка сказала нам минут через двадцать(еще один камень в ее огород); паста с грибами, сливками и томатной пастой(в основном мне пришолсь есть именно томатную пасту)."
20861,131,20861:13,,1517,SERVICE#GENERAL,99,negative,официантка,109,"Мой заказ: мисо ;хотела суп с норвежским лососем, но, оказалось, что в ресторане нет лосося, о чем официантка сказала нам минут через двадцать(еще один камень в ее огород); паста с грибами, сливками и томатной пастой(в основном мне пришолсь есть именно томатную пасту)."
20861,131,20861:13,,1517,FOOD#QUALITY,173,negative,"паста с грибами, сливками и томатной пастой",216,"Мой заказ: мисо ;хотела суп с норвежским лососем, но, оказалось, что в ресторане нет лосося, о чем официантка сказала нам минут через двадцать(еще один камень в ее огород); паста с грибами, сливками и томатной пастой(в основном мне пришолсь есть именно томатную пасту)."
20861,131,20861:13,,1517,FOOD#QUALITY,253,negative,томатную пасту,267,"Мой заказ: мисо ;хотела суп с норвежским лососем, но, оказалось, что в ресторане нет лосося, о чем официантка сказала нам минут через двадцать(еще один камень в ее огород); паста с грибами, сливками и томатной пастой(в основном мне пришолсь есть именно томатную пасту)."
20861,131,20861:14,,1518,RESTAURANT#GENERAL,29,negative,"""Аппетит""",38,"Расстроил меня ранее любимый ""Аппетит""=(("
20862,132,20862:0,,1519,,,,,,Первый раз была в Аппетите год назад.
20862,132,20862:1,TRUE,1520,,,,,,"Осталась довольна и встречей, и сервисом, и кухней (+ порадовал демократичный порядок цен)."
20862,132,20862:2,,1521,,,,,,"И вот, опираясь на свои положительные впечатления и близость ресторана от нашего местоположения, решила там посидеть с друзьями."
20862,132,20862:3,,1522,,,,,,Нас было 4 человека.
20862,132,20862:4,,1523,SERVICE#GENERAL,0,positive,NULL,0,"Зашли, нас встретили, проводили, посадили, принесли меню и...."
20862,132,20862:5,,1524,SERVICE#GENERAL,0,negative,официантка,10,"официантка пропала...минут на 20 (при том, что в ресторане не было много посетителей)."
20862,132,20862:6,,1525,,,,,,"Позвали, подошла, заказали пасту, свежевыжатый сок, напитки."
20862,132,20862:7,,1526,SERVICE#GENERAL,0,negative,NULL,0,Минут через 15 принесли напитки...
20862,132,20862:8,,1527,SERVICE#GENERAL,0,negative,NULL,0,"Еще минут через 15 появилась первая порция пасты... вторая и третья были поданы еще минут через 15, а последнюю порцию принесли когда остальные уже закончили...."
20862,132,20862:9,,1528,,,,,,Дальше был заказ на Цезарь-салат и американо...
20862,132,20862:10,,1529,SERVICE#GENERAL,0,negative,NULL,0,"ждали долго... терпение на пределе... итог - чаевых не оставили (возможно, это не совсем правильно, человек все-таки работал, НО... благодарность заслужил только на словах)"
2089,133,2089:0,,1530,DRINKS#QUALITY,0,positive,Пиво,4,"Пиво, конечно, вкусное.. но обслуживание - нет. заказали тарелку к пиву, чтобы пиво было с чем пить и мясо."
2089,133,2089:0,,1530,SERVICE#GENERAL,28,negative,обслуживание,40,"Пиво, конечно, вкусное.. но обслуживание - нет. заказали тарелку к пиву, чтобы пиво было с чем пить и мясо."
2089,133,2089:1,,1531,SERVICE#GENERAL,0,negative,NULL,0,"Тарелку к пиву принесли, когда уже взяли по 2 кружке пива."
2089,133,2089:2,,1532,SERVICE#GENERAL,0,negative,NULL,0,"Если заведение всеж называет себя рестораном, то будьте добры хотя бы горячее приносить всем одновременно!"
2089,133,2089:3,,1533,SERVICE#GENERAL,0,negative,NULL,0,"Компания из 4 человек, каждый получал свою порцию через длительное время, хотя некоторые блюда были одинаковы.."
2089,133,2089:4,,1534,SERVICE#GENERAL,0,negative,NULL,0,"Мясо оооочень долго ждали, причем принесли сначала гарнир, а через минут 40 мясо."
2089,133,2089:5,,1535,SERVICE#GENERAL,29,negative,девушка,36,"Причем на вопрос почему так, девушка сказала: ну я же вам принесла гарнир, а вы его съели... вот вам мясо))))))))))"
21059,134,21059:0,,1536,,,,,,Добрый день.
21059,134,21059:1,,1537,,,,,,"Отмечали в этом ресторане 7 марта,был банкет на 20 человек."
21059,134,21059:2,,1538,RESTAURANT#GENERAL,0,positive,NULL,0,"Так как открылись они недавно,отзывов нет никаких,было немного страшно идти в новое место,но так как живем рядом,решили рискнуть,и не пожалели!!!!"
21059,134,21059:3,,1539,SERVICE#GENERAL,0,positive,NULL,0,"Заранее все оплатили,нам помогли меню составить индивидуально под наши запросы и бюджет."
21059,134,21059:4,,1540,SERVICE#GENERAL,0,positive,NULL,0,"К нашему приходу все уже было готово,столы накрыты,еда вынесена."
21059,134,21059:5,,1541,FOOD#QUALITY,0,positive,Кухня,5,"Кухня просто обалденная,порции большие,все остались очень довольны!!"
21059,134,21059:5,,1541,FOOD#STYLE_OPTIONS,24,positive,порции,30,"Кухня просто обалденная,порции большие,все остались очень довольны!!"
21059,134,21059:6,,1542,AMBIENCE#GENERAL,16,positive,программа,25,"Приятно удивила программа-живая музыка(девушка очень красиво пела),и грузинские танцевальный коллектив,потрясающе!!!"
21059,134,21059:6,,1542,AMBIENCE#GENERAL,26,positive,живая музыка,38,"Приятно удивила программа-живая музыка(девушка очень красиво пела),и грузинские танцевальный коллектив,потрясающе!!!"
21059,134,21059:6,,1542,AMBIENCE#GENERAL,69,positive,грузинские танцевальный коллектив,102,"Приятно удивила программа-живая музыка(девушка очень красиво пела),и грузинские танцевальный коллектив,потрясающе!!!"
21059,134,21059:7,,1543,AMBIENCE#GENERAL,0,positive,Зал,3,"Зал очень большой, светлый,кроме нас там было еще 2 банкета,но за счет большого пространства никто никому не мешал."
21059,134,21059:8,,1544,SERVICE#GENERAL,51,positive,пробкового сбора,67,"Огромный плюс,что алкоголь можно с собой приносить,пробкового сбора нет."
21059,134,21059:9,,1545,RESTAURANT#GENERAL,0,positive,NULL,0,"В общем все остались очень очень довольны,спасибо Вам большое за чудесный праздник,обязательно придем к Вам еще!!!!!!"
2107,135,2107:0,,1546,,,,,,Случайно зашли в это заведение с друзьями.
2107,135,2107:1,,1547,,,,,,Сделали заказ.
2107,135,2107:2,,1548,,,,,,"Мы сидели на улице, на втором этаже в это время проходил банкет."
2107,135,2107:3,,1549,,,,,,Попросили плед.
2107,135,2107:4,,1550,SERVICE#GENERAL,31,negative,официанта,40,"Прошло 15 минут - ни пледа, ни официанта."
2107,135,2107:5,,1551,SERVICE#GENERAL,0,negative,NULL,0,"Сходили сами, забрали пледы."
2107,135,2107:6,,1552,SERVICE#GENERAL,0,negative,NULL,0,Чай принесли спустя минут 10 после заказа.
2107,135,2107:7,,1553,SERVICE#GENERAL,0,negative,NULL,0,"Потом, спустя минут 20 принесли 1 салат."
2107,135,2107:8,,1554,SERVICE#GENERAL,0,negative,NULL,0,Прошло еще минут 20 принесли 1 горячее (заказ был сделан на 6-х человек).
2107,135,2107:9,,1555,SERVICE#GENERAL,0,negative,NULL,0,"И вот так весь вечер (кто из друзей ел, а кто-то просто ждал) - в общем, свое блюдо я получила спустя 1 час 40 минут после заказа (овощи, приготовленные на углях, можно было бы приготовить побыстрее) и после 3 походов моего мужа к официанту."
2107,135,2107:10,,1556,FOOD#STYLE_OPTIONS,0,negative,Порции,6,"Порции, заявленные в меню явно, не соответствуют действительному размеру - такой порцией и ребенка не накормишь!"
2107,135,2107:11,,1557,RESTAURANT#GENERAL,0,negative,NULL,0,Не советую никому!
21574,136,21574:0,,1558,,,,,,Отмечали свадьбу друга.
21574,136,21574:1,,1559,RESTAURANT#GENERAL,0,positive,NULL,0,"Приехали вечером, шел дождь и это единственный недостаток вечера)"
21574,136,21574:2,,1560,SERVICE#GENERAL,30,positive,официантки,40,"Что сразу же приятно удивило, официантки!!!-все как на подбор улыбаются совершенно искренне и доброжелательно, а не с целью получить чаевые (к тому же какие чаевые-это же банкет), встречают, провожают, а в течение всего праздника ненавязчиво ""как невидимки"" меняли блюда, в то же время когда надо было-они тут же появлялись)"
21574,136,21574:3,,1561,SERVICE#GENERAL,52,positive,обслуживания,64,"Вобщем отдельное спасибо, давно не встречала такого обслуживания!"
21574,136,21574:4,,1562,,,,,,"Меню посмотреть не могли, поэтому названий не знаю, цен тоже."
21574,136,21574:5,,1563,FOOD#QUALITY,17,positive,салат с креветками и листьями,46,"Очень понравился салат с креветками и листьями, рулетики из баклажанов (начинка включала в себя грецкие орехи, остальное не поняла))), холодный рыбный рулет и, корюшка, фаршированная рисом и овощами-поистине красивое и вкусное блюдо."
21574,136,21574:5,,1563,FOOD#QUALITY,48,positive,рулетики из баклажанов,70,"Очень понравился салат с креветками и листьями, рулетики из баклажанов (начинка включала в себя грецкие орехи, остальное не поняла))), холодный рыбный рулет и, корюшка, фаршированная рисом и овощами-поистине красивое и вкусное блюдо."
21574,136,21574:5,,1563,FOOD#QUALITY,72,positive,начинка,79,"Очень понравился салат с креветками и листьями, рулетики из баклажанов (начинка включала в себя грецкие орехи, остальное не поняла))), холодный рыбный рулет и, корюшка, фаршированная рисом и овощами-поистине красивое и вкусное блюдо."
21574,136,21574:5,,1563,FOOD#QUALITY,96,positive,грецкие орехи,109,"Очень понравился салат с креветками и листьями, рулетики из баклажанов (начинка включала в себя грецкие орехи, остальное не поняла))), холодный рыбный рулет и, корюшка, фаршированная рисом и овощами-поистине красивое и вкусное блюдо."
21574,136,21574:5,,1563,FOOD#QUALITY,135,positive,холодный рыбный рулет,156,"Очень понравился салат с креветками и листьями, рулетики из баклажанов (начинка включала в себя грецкие орехи, остальное не поняла))), холодный рыбный рулет и, корюшка, фаршированная рисом и овощами-поистине красивое и вкусное блюдо."
21574,136,21574:5,,1563,FOOD#QUALITY,160,positive,"корюшка, фаршированная рисом и овощами",198,"Очень понравился салат с креветками и листьями, рулетики из баклажанов (начинка включала в себя грецкие орехи, остальное не поняла))), холодный рыбный рулет и, корюшка, фаршированная рисом и овощами-поистине красивое и вкусное блюдо."
21574,136,21574:5,,1563,FOOD#STYLE_OPTIONS,227,positive,блюдо,232,"Очень понравился салат с креветками и листьями, рулетики из баклажанов (начинка включала в себя грецкие орехи, остальное не поняла))), холодный рыбный рулет и, корюшка, фаршированная рисом и овощами-поистине красивое и вкусное блюдо."
21574,136,21574:5,,1563,FOOD#QUALITY,227,positive,блюдо,232,"Очень понравился салат с креветками и листьями, рулетики из баклажанов (начинка включала в себя грецкие орехи, остальное не поняла))), холодный рыбный рулет и, корюшка, фаршированная рисом и овощами-поистине красивое и вкусное блюдо."
21574,136,21574:6,,1564,FOOD#QUALITY,0,negative,Свинина,7,Свинина почему-то была непрожарена.
21574,136,21574:7,,1565,AMBIENCE#GENERAL,26,positive,интерьер,34,"Отдельно хочется отметить интерьер-особенно снаружи - качели, беседки, ""веселые"" фигурки...вобщем фотографии получились красочные)"
21574,136,21574:8,,1566,RESTAURANT#GENERAL,24,positive,заведение,33,Уже порекомендовала это заведение всем друзьям.
21574,136,21574:9,,1567,RESTAURANT#GENERAL,0,positive,NULL,0,"Не только молодым там понравилось, но и людям постарше."
21574,136,21574:10,,1568,,,,,,"Отмечу, что его выбирали родители нашего жениха, сдается мне, что отзыв Натальи А. - отзыв мамы нашего друга, так что не относитесь так скептично, люди долго выбирали это заведение и написали откровенный отзыв, пусть и немногословный, зато честно и без пафоса)))"
2168,137,2168:0,,1569,,,,,,Вчера заходили с подругой перекусить вечером.
2168,137,2168:1,,1570,SERVICE#GENERAL,0,positive,Персонал,8,"Персонал действительно очень приятный, все рассказывают, показывают, улыбаются, двери открывают."
2168,137,2168:2,,1571,,,,,,"На второй этаж нам подняться не предложили, там курят."
2168,137,2168:3,,1572,,,,,,"Как я поняла, все самые лучшие места всегда для курящих , к сожалению."
2168,137,2168:4,,1573,AMBIENCE#GENERAL,91,neutral,интерьер,99,"На первом этаже открытая кухня, все выложено плиточкой и много столов - не очень уютно, но интерьер и правда интересный, хотя бы что-то оригинальное для такого формата."
2168,137,2168:5,,1574,FOOD#QUALITY,46,neutral,шаверму с курицей,63,"Из еды по наводке из предыдущего отзыва взяла шаверму с курицей (270 р) - без восторга, слишком много теста и как-то пресновато, картофель фри к ней понравился больше самой шавермы."
2168,137,2168:5,,1574,FOOD#QUALITY,102,negative,теста,107,"Из еды по наводке из предыдущего отзыва взяла шаверму с курицей (270 р) - без восторга, слишком много теста и как-то пресновато, картофель фри к ней понравился больше самой шавермы."
2168,137,2168:5,,1574,FOOD#QUALITY,129,positive,картофель фри,142,"Из еды по наводке из предыдущего отзыва взяла шаверму с курицей (270 р) - без восторга, слишком много теста и как-то пресновато, картофель фри к ней понравился больше самой шавермы."
2168,137,2168:6,,1575,FOOD#QUALITY,16,positive,лапшу с креветками,34,"Еще попробовала лапшу с креветками (360 р), она понравилась."
2168,137,2168:7,,1576,FOOD#STYLE_OPTIONS,0,neutral,Порция,6,"Порция могла бы быть и побольше, конечно, но это в идеале)"
2168,137,2168:8,,1577,FOOD#STYLE_OPTIONS,0,negative,NULL,0,"Немного странное хрустящее нечто украшало блюдо сверху, вкуса не было, так и не поняла, что это было и зачем его положили)"
2168,137,2168:9,,1578,SERVICE#GENERAL,0,negative,NULL,0,"Пила молочный улун (180 р) про него сказать нечего, кроме того что готовился он минут 20-25 примерно, как и минералка."
2168,137,2168:10,,1579,SERVICE#GENERAL,0,negative,NULL,0,"Еду принесли, а напитков все не было, пришлось вежливо напомнить и все появилось."
2168,137,2168:11,,1580,RESTAURANT#GENERAL,41,neutral,место,46,"Для зайти перекусить и убежать - хорошее место в самом центре, если будут обслуживать побыстрее)"
21716,138,21716:0,,1581,,,,,,"Мы проводили торжество в марте 2014 года в ресторане ""На горке""."
21716,138,21716:1,,1582,SERVICE#GENERAL,18,positive,менеджером,28,"Общались всегда с менеджером Екатериной, которая отвечала на все наши вопросы, во многом шла нам на встречу, и всё, что было договорено - было сделано."
21716,138,21716:2,,1583,SERVICE#GENERAL,0,positive,NULL,0,Спасибо ей огромное!
21716,138,21716:3,,1584,SERVICE#GENERAL,0,positive,Обслуживанием,13,Обслуживанием вполне довольны.
21716,138,21716:4,,1585,RESTAURANT#GENERAL,32,positive,ресторан,40,"Из минусов: Дважды посещая этот ресторан мы заказывали еду, которая была очень вкусной."
21716,138,21716:5,,1586,FOOD#QUALITY,14,neutral,кухня,19,"На банкете же кухня была весьма обычной - всё сделано хорошо, но ничего запоминающегося, на наш взгляд и взгляд многих из гостей."
21716,138,21716:6,,1587,FOOD#QUALITY,0,positive,Горячее,7,"Горячее, а именно шашлык из свинины и лосось, сделаны очень хорошо, всё мягко и сочно."
21716,138,21716:6,,1587,FOOD#QUALITY,18,positive,шашлык из свинины,35,"Горячее, а именно шашлык из свинины и лосось, сделаны очень хорошо, всё мягко и сочно."
21716,138,21716:6,,1587,FOOD#QUALITY,38,positive,лосось,44,"Горячее, а именно шашлык из свинины и лосось, сделаны очень хорошо, всё мягко и сочно."
21716,138,21716:7,,1588,SERVICE#GENERAL,0,negative,NULL,0,"На следующий день после торжества, мы вспомнили, что на столах не было фруктов, хотя они были внесены в договор, и соответственно, оплачены."
21716,138,21716:8,TRUE,1589,,,,,,"Так что, уважаемые посетители, следите, чтобы всё заказанное вам приносили."
21716,138,21716:9,,1590,SERVICE#GENERAL,87,negative,повара,93,"Детей во время банкета можно кормить по специальному детскому меню, однако, в тот день повара подумали (по словам официанта), что принести заказанную детям еду нужно только к основному блюду всех гостей (а это примерно через два часа после начала мероприятия)."
21716,138,21716:10,,1591,SERVICE#GENERAL,0,negative,NULL,0,"То, что детки сидят голодные и смотрят по сторонам несколько часов - это для них нормально?!"
21716,138,21716:11,,1592,SERVICE#GENERAL,18,positive,менеджеру,27,"После обращения к менеджеру, сразу всё приготовили и подали."
21716,138,21716:12,,1593,,,,,,"Поэтому, уточняйте это сразу у официантов."
21856,139,21856:0,,1594,AMBIENCE#GENERAL,74,positive,гранд-кафе 21 Верста,94,"Решила с девочками сходить куда-нибудь отдохнуть,в интернете нашла уютное гранд-кафе 21 Верста."
21856,139,21856:1,,1595,SERVICE#GENERAL,43,positive,молодой человек,58,"Позвонила заказать столик,ответил приятный молодой человек Евгений,забронировал нам столик учитывая все наши пожелания,за что ему отдельное огромное СПАСИБО!!!!!!"
21856,139,21856:2,,1596,SERVICE#GENERAL,57,positive,молодая девушка,72,Приехав в кафе в назначеное время нас встретила приятная молодая девушка и проводила к столику.
21856,139,21856:3,,1597,SERVICE#GENERAL,30,positive,девушка,37,"Обслуживала нас замечательная девушка,вежливо и терпеливо отвечала на все наши вопросы."
21856,139,21856:4,,1598,FOOD#QUALITY,0,positive,Кухня,5,"Кухня превосходная,порции огромные,поворам отдельное спасибо!!!!!!!!!"
21856,139,21856:4,,1598,FOOD#STYLE_OPTIONS,19,positive,порции,25,"Кухня превосходная,порции огромные,поворам отдельное спасибо!!!!!!!!!"
21856,139,21856:5,,1599,SERVICE#GENERAL,0,positive,Обслуживание,12,Обслуживание на высшем уровне.
