/Reviews,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/text
TR#3,192,,,TR#3:1,There is something about their atmosphere that makes me come back nearly every week.
TR#3,192,,,TR#3:2,"Place is open till late, no dress code."
TR#3,192,,,TR#3:3,Good food: my favorite is the seafood spaghetti.
TR#3,192,,,TR#3:4,Highly recommended!
TM#7,193,FOOD#QUALITY,positive,,
TM#7,193,FOOD#PRICES,positive,,
TM#7,193,RESTAURANT#GENERAL,positive,,
TM#7,193,SERVICE#GENERAL,positive,,
TM#7,193,RESTAURANT#MISCELLANEOUS,negative,,
TM#7,193,,,TM#7:0,Excellent food for great prices
TM#7,193,,,TM#7:1,My husband and I have been sold on this from the first visit.
TM#7,193,,,TM#7:2,The wait staff is very courteous and accomodating.
TM#7,193,,,TM#7:3,"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food."
TM#7,193,,,TM#7:4,There are no negatives to speak of.
RL#7,194,RESTAURANT#GENERAL,positive,,
RL#7,194,FOOD#QUALITY,positive,,
RL#7,194,,,RL#7:0,the bestt!
RL#7,194,,,RL#7:1,my favorite place lol
RL#7,194,,,RL#7:2,i love their chicken pasta cant remember the name but is sooo good
RL#3,195,RESTAURANT#GENERAL,neutral,,
RL#3,195,RESTAURANT#PRICES,positive,,
RL#3,195,FOOD#QUALITY,neutral,,
RL#3,195,,,RL#3:0,its alright
RL#3,195,,,RL#3:1,"im not necessarily fanatical about this place, but it was a fun time for low pirces."
RL#3,195,,,RL#3:2,"lobster was good, nothing spectacular."
RL#3,195,,,RL#3:3,"its just a fun place to go, not a five star restaraunt."
PP#9,196,RESTAURANT#GENERAL,negative,,
PP#9,196,FOOD#QUALITY,negative,,
PP#9,196,SERVICE#GENERAL,negative,,
PP#9,196,,,PP#9:0,Way below average
PP#9,196,,,PP#9:1,I think the pizza is so overrated and was under cooked.
PP#9,196,,,PP#9:2,Had no flavor and the staff is rude and not attentive.
PP#9,196,,,PP#9:3,Would NEVER go back
PP#4,197,RESTAURANT#GENERAL,positive,,
PP#4,197,FOOD#QUALITY,positive,,
PP#4,197,SERVICE#GENERAL,positive,,
PP#4,197,AMBIENCE#GENERAL,positive,,
PP#4,197,RESTAURANT#MISCELLANEOUS,negative,,
PP#4,197,,,PP#4:0,I love this place
PP#4,197,,,PP#4:1,I wasn't here for the pizza so I can't comment on that yet but what I had was very good.
PP#4,197,,,PP#4:2,The service was quick and friendly.
PP#4,197,,,PP#4:3,Everyone was smiling so that made me feel welcome.
PP#4,197,,,PP#4:4,I thought the restaurant was nice and clean.
PP#4,197,,,PP#4:5,I ordered the vitello alla marsala and I was pretty impressed.
PP#4,197,,,PP#4:6,The veal and the mushrooms were cooked perfectly.
PP#4,197,,,PP#4:7,The potato balls were not dry at all... in fact it was buttery.
PP#4,197,,,PP#4:8,The only downside... they only take cash which is OK if you know about it ahead of time.
PP#4,197,,,PP#4:9,I'll be back for sure.
P#1,198,RESTAURANT#GENERAL,negative,,
P#1,198,SERVICE#GENERAL,negative,,
P#1,198,FOOD#QUALITY,negative,,
P#1,198,,,P#1:0,WORST PLACE ON SMITH STREET IN BROOKLYN
P#1,198,,,P#1:1,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers."
P#1,198,,,P#1:2,I would never recommend this place to anybody even for a casual dinner.
RL#9,199,RESTAURANT#GENERAL,positive,,
RL#9,199,FOOD#QUALITY,positive,,
RL#9,199,,,RL#9:0,awesome
RL#9,199,,,RL#9:1,the food is always fresh ...
TFS#8,200,RESTAURANT#PRICES,negative,,
TFS#8,200,FOOD#QUALITY,positive,,
TFS#8,200,SERVICE#GENERAL,positive,,
TFS#8,200,RESTAURANT#GENERAL,negative,,
TFS#8,200,FOOD#PRICES,negative,,
TFS#8,200,,,TFS#8:0,"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner."
TFS#8,200,,,TFS#8:1,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed."
TFS#8,200,,,TFS#8:2,I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.
Y#4,201,FOOD#QUALITY,positive,,
Y#4,201,RESTAURANT#GENERAL,positive,,
Y#4,201,,,Y#4:0,"Red Dragon Roll - my favorite thing to eat, of any food group - hands down"
Y#4,201,,,Y#4:1,Just go to Yamato and order the Red Dragon Roll.
Y#4,201,,,Y#4:2,"If you don't like it, I don't know what to tell you."
Y#4,201,,,Y#4:3,The Seafood Dynamite is also otherworldly.
Y#4,201,,,Y#4:4,I'm not even going to bother to describe it; it speaks for itself.
TM#3,202,FOOD#QUALITY,positive,,
TM#3,202,SERVICE#GENERAL,positive,,
TM#3,202,AMBIENCE#GENERAL,positive,,
TM#3,202,RESTAURANT#PRICES,positive,,
TM#3,202,RESTAURANT#MISCELLANEOUS,positive,,
TM#3,202,RESTAURANT#GENERAL,positive,,
TM#3,202,,,TM#3:0,Great Indian Food!
TM#3,202,,,TM#3:1,This place was reccomended to me by a friend.
TM#3,202,,,TM#3:2,When I got there the place was packed but they made sure to seat me quickly.
TM#3,202,,,TM#3:3,"The food was good, the place was clean and affordable."
TM#3,202,,,TM#3:4,I noticed alot of indian people eatting there which is a great sign for an indian place!
TR#1,203,RESTAURANT#GENERAL,positive,,
TR#1,203,AMBIENCE#GENERAL,positive,,
TR#1,203,FOOD#QUALITY,positive,,
TR#1,203,RESTAURANT#MISCELLANEOUS,positive,,
TR#1,203,SERVICE#GENERAL,positive,,
TR#1,203,DRINKS#STYLE_OPTIONS,positive,,
TR#1,203,,,TR#1:0,"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized ."
TR#1,203,,,TR#1:1,The staff is very good.
TR#1,203,,,TR#1:2,Love their drink menu.
TR#1,203,,,TR#1:3,I highly recommend this beautiful place.
TR#8,204,RESTAURANT#MISCELLANEOUS,positive,,
TR#8,204,SERVICE#GENERAL,positive,,
TR#8,204,DRINKS#PRICES,negative,,
TR#8,204,FOOD#QUALITY,neutral,,
TR#8,204,LOCATION#GENERAL,positive,,
TR#8,204,RESTAURANT#GENERAL,positive,,
TR#8,204,,,TR#8:0,Nice for one time special occasion.
TR#8,204,,,TR#8:1,Went for Mom's birthday brunch/lunch.
TR#8,204,,,TR#8:2,They honored reservation on Sunday afternoon very well.
TR#8,204,,,TR#8:3,Be aware.
TR#8,204,,,TR#8:4,We were offered water for the table but were not told the Voss bottles of water were $8 a piece.
TR#8,204,,,TR#8:5,Food was OK.
TR#8,204,,,TR#8:6,Nice view of river and NYC.
BG#1,205,RESTAURANT#GENERAL,positive,,
BG#1,205,SERVICE#GENERAL,positive,,
BG#1,205,,,BG#1:0,I come here enjoy very much with husband.
BG#1,205,,,BG#1:1,Remind me of home.
BG#1,205,,,BG#1:2,Great survice
P#9,206,SERVICE#GENERAL,positive,,
P#9,206,RESTAURANT#MISCELLANEOUS,positive,,
P#9,206,DRINKS#QUALITY,positive,,
P#9,206,FOOD#QUALITY,neutral,,
P#9,206,FOOD#PRICES,positive,,
P#9,206,RESTAURANT#GENERAL,positive,,
P#9,206,,,P#9:0,Raymond the bartender rocks!
P#9,206,,,P#9:1,Pacifico is a great place to casually hang out.
P#9,206,,,P#9:2,"The drinks are great, especially when made by Raymond."
P#9,206,,,P#9:3,The omlette for brunch is great...
P#9,206,,,P#9:4,"the spinach is fresh, definately not frozen..."
P#9,206,,,P#9:5,"quacamole at pacifico is yummy, as are the wings with chimmichuri."
P#9,206,,,P#9:6,A weakness is the chicken in the salads.
P#9,206,,,P#9:7,"It's just average, just shredded, no seasoning on it."
P#9,206,,,P#9:8,"Also, I personally wasn't a fan of the portobello and asparagus mole."
P#9,206,,,P#9:9,"Overall, decent food at a good price, with friendly people."
BG#6,207,RESTAURANT#GENERAL,positive,,
BG#6,207,AMBIENCE#GENERAL,negative,,
BG#6,207,FOOD#QUALITY,positive,,
BG#6,207,,,BG#6:0,Best Indian Restaurant in the City
BG#6,207,,,BG#6:1,Decor needs to be upgraded but the food is amazing!
CLF#1,208,AMBIENCE#GENERAL,positive,,
CLF#1,208,FOOD#QUALITY,positive,,
CLF#1,208,RESTAURANT#GENERAL,positive,,
CLF#1,208,,,CLF#1:0,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.
CLF#1,208,,,CLF#1:1,Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.
CLF#1,208,,,CLF#1:2,"Oh, and there's hookah."
NP#10,209,RESTAURANT#GENERAL,positive,,
NP#10,209,FOOD#QUALITY,positive,,
NP#10,209,SERVICE#GENERAL,positive,,
NP#10,209,,,NP#10:0,Best restaurant in Brooklyn
NP#10,209,,,NP#10:1,The best!
NP#10,209,,,NP#10:2,"Great food, amazing service, this place is a class act."
NP#10,209,,,NP#10:3,The veal was incredible last night.
NP#10,209,,,NP#10:4,"Fresh, mind blowing flavors."
NP#10,209,,,NP#10:5,This place is a must visit!
Z#11,210,RESTAURANT#MISCELLANEOUS,positive,,
Z#11,210,AMBIENCE#GENERAL,positive,,
Z#11,210,FOOD#STYLE_OPTIONS,positive,,
Z#11,210,FOOD#QUALITY,positive,,
Z#11,210,RESTAURANT#GENERAL,positive,,
Z#11,210,,,Z#11:0,Got a date? Go here!
Z#11,210,,,Z#11:1,Every time I have a special occasion with my boyfriend I have a hard time going anywhere else.
Z#11,210,,,Z#11:2,It is so romantic.
Z#11,210,,,Z#11:3,"Its dark, and cozy.. there is always jazz music playing when we go."
Z#11,210,,,Z#11:4,Most of the booths allow you to sit next to eachother without looking like 'that' couple.
Z#11,210,,,Z#11:5,The food is all shared so we get to order together and eat together.
Z#11,210,,,Z#11:6,I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).
Z#11,210,,,Z#11:7,Once you try it for a special occasion beware.. you can't stop!
Z#11,210,,,Z#11:8,"You'll be ther for every anniversary, birthday, valentines day..."
WE#4,211,RESTAURANT#MISCELLANEOUS,positive,,
WE#4,211,AMBIENCE#GENERAL,positive,,
WE#4,211,LOCATION#GENERAL,positive,,
WE#4,211,FOOD#QUALITY,positive,,
WE#4,211,SERVICE#GENERAL,positive,,
WE#4,211,RESTAURANT#GENERAL,positive,,
WE#4,211,,,WE#4:0,For a Fabulous Wedding!
WE#4,211,,,WE#4:1,My daughter's wedding reception at Water's Edge received the highest compliments from our guests.
WE#4,211,,,WE#4:2,Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!
WE#4,211,,,WE#4:3,Service was wonderful;
WE#4,211,,,WE#4:4,everyone was cheerfully cooperative and helpful.
WE#4,211,,,WE#4:5,"Paul, the maitre d', was totally professional and always on top of things."
WE#4,211,,,WE#4:6,Thank you everyone at Water's Edge.
WE#4,211,,,WE#4:7,"Ruth, mother of the Bride"
TFS#10,212,RESTAURANT#GENERAL,positive,,
TFS#10,212,DRINKS#STYLE_OPTIONS,positive,,
TFS#10,212,SERVICE#GENERAL,negative,,
TFS#10,212,FOOD#QUALITY,conflict,,
TFS#10,212,RESTAURANT#PRICES,neutral,,
TFS#10,212,RESTAURANT#MISCELLANEOUS,neutral,,
TFS#10,212,AMBIENCE#GENERAL,positive,,
TFS#10,212,,,TFS#10:0,Good Experience
TFS#10,212,,,TFS#10:1,"During our trip to NYC, we made reservations to dine in the pool room of the Four Seasons for their pre-theater menu (offering a modified menu for $65 pp)."
TFS#10,212,,,TFS#10:2,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.
TFS#10,212,,,TFS#10:3,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing."
TFS#10,212,,,TFS#10:4,"However, our main course was wonderful."
TFS#10,212,,,TFS#10:5,I had fish and my husband had the filet - both of which exceeded our expectations.
TFS#10,212,,,TFS#10:6,"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions."
TFS#10,212,,,TFS#10:7,When we inquired about ports - the waitress listed off several but did not know taste variations or cost.
TFS#10,212,,,TFS#10:8,Not what I would expect for the price and prestige of this location.
TFS#10,212,,,TFS#10:9,"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future."
Z#9,213,AMBIENCE#GENERAL,positive,,
Z#9,213,SERVICE#GENERAL,conflict,,
Z#9,213,FOOD#QUALITY,neutral,,
Z#9,213,RESTAURANT#PRICES,negative,,
Z#9,213,RESTAURANT#GENERAL,conflict,,
Z#9,213,,,Z#9:0,"short and sweet – seating is great:it's romantic,cozy and private."
Z#9,213,,,Z#9:1,The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.
Z#9,213,,,Z#9:2,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.
Z#9,213,,,Z#9:3,The food was ok and fair nothing to go crazy.
Z#9,213,,,Z#9:4,over.
Z#9,213,,,Z#9:5,Over all the looks of the place exceeds the actual meals.
Z#9,213,,,Z#9:6,So what you really end up paying for is the restaurant not the food.
Z#9,213,,,Z#9:7,Will prob. not return but it is a great dinning experience to try atleast once.
BHD#7,214,FOOD#QUALITY,positive,,
BHD#7,214,FOOD#STYLE_OPTIONS,positive,,
BHD#7,214,RESTAURANT#GENERAL,positive,,
BHD#7,214,,,BHD#7:0,amazing fresh dogs but best of all endless toppings!!!
BHD#7,214,,,BHD#7:1,this place had ALL the trimmings and i mean all.
BHD#7,214,,,BHD#7:2,"peppers, onions, relish, chilli, cheeses, you NAME it."
BHD#7,214,,,BHD#7:3,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!
CLF#5,215,RESTAURANT#GENERAL,positive,,
CLF#5,215,AMBIENCE#GENERAL,positive,,
CLF#5,215,FOOD#QUALITY,positive,,
CLF#5,215,SERVICE#GENERAL,positive,,
CLF#5,215,DRINKS#QUALITY,positive,,
CLF#5,215,,,CLF#5:0,BEST DINING EXPERIENCE IN THE WEST VILLAGE!
CLF#5,215,,,CLF#5:1,Stepping into Casa La Femme last night was a true experience unlike any other in New York!
CLF#5,215,,,CLF#5:2,Highly impressed from the decor to the food to the hospitality to the great night I had!
CLF#5,215,,,CLF#5:3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!
CLF#5,215,,,CLF#5:4,"Food took some time to prepare, all worth waiting for."
CLF#5,215,,,CLF#5:5,We were drawn into the belly dancing show that captivated the crowd.
CLF#5,215,,,CLF#5:6,I never write on these sites but this restaurant is def worth commending!
CLF#5,215,,,CLF#5:7,Great find in the West Village!
NP#4,216,FOOD#QUALITY,negative,,
NP#4,216,FOOD#STYLE_OPTIONS,positive,,
NP#4,216,SERVICE#GENERAL,negative,,
NP#4,216,RESTAURANT#MISCELLANEOUS,positive,,
NP#4,216,RESTAURANT#GENERAL,positive,,
NP#4,216,,,NP#4:0,Maggot in the food!
NP#4,216,,,NP#4:1,I've been wanting to go to this place forever and finally got a table.
NP#4,216,,,NP#4:2,"The menu looked great, and the waiter was very nice, but when the food came, it was average."
NP#4,216,,,NP#4:3,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom."
NP#4,216,,,NP#4:4,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for)."
NP#4,216,,,NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it."
NP#4,216,,,NP#4:6,"Yes, I ate the food, but I certainly would not have if I had seen the maggot before eating, and I was at this point fairly sick to my stomach."
NP#4,216,,,NP#4:7,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession."
NP#4,216,,,NP#4:8,We paid and left because we didn't feel like arguing any more.
NP#4,216,,,NP#4:9,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food."
NP#4,216,,,NP#4:10,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service."
P#6,217,FOOD#QUALITY,negative,,
P#6,217,RESTAURANT#GENERAL,negative,,
P#6,217,,,P#6:0,Unhygienic
P#6,217,,,P#6:1,I do not recommend.
P#6,217,,,P#6:2,I went there 2times .
P#6,217,,,P#6:3,I got hair in my food 2 times of then !
BzG#2,218,RESTAURANT#GENERAL,positive,,
BzG#2,218,RESTAURANT#PRICES,positive,,
BzG#2,218,FOOD#QUALITY,positive,,
BzG#2,218,FOOD#STYLE_OPTIONS,positive,,
BzG#2,218,FOOD#PRICES,positive,,
BzG#2,218,AMBIENCE#GENERAL,positive,,
BzG#2,218,RESTAURANT#MISCELLANEOUS,positive,,
BzG#2,218,,,BzG#2:0,"Great place, great value."
BzG#2,218,,,BzG#2:1,"The food is flavorful, plentiful and reasonably priced."
BzG#2,218,,,BzG#2:2,The atmosphere is relaxed and casual.
BzG#2,218,,,BzG#2:3,It's a great place to order from or sit-in.
Z#2,219,FOOD#QUALITY,positive,,
Z#2,219,RESTAURANT#GENERAL,positive,,
Z#2,219,,,Z#2:0,Sushi experience was unbelievable with my fiance.
Z#2,219,,,Z#2:1,Try it!
Z#2,219,,,Z#2:2,Very pleased
Y#9,220,FOOD#QUALITY,positive,,
Y#9,220,FOOD#STYLE_OPTIONS,positive,,
Y#9,220,RESTAURANT#MISCELLANEOUS,positive,,
Y#9,220,RESTAURANT#GENERAL,positive,,
Y#9,220,,,Y#9:0,Good creative rolls!
Y#9,220,,,Y#9:1,"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much."
Y#9,220,,,Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling."
Y#9,220,,,Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!"
Y#9,220,,,Y#9:4,"They have a delicious banana chocolate dessert, as well as a great green tea tempura."
Y#9,220,,,Y#9:5,The appetizers are also delicious!
TM#4,221,FOOD#QUALITY,conflict,,
TM#4,221,AMBIENCE#GENERAL,neutral,,
TM#4,221,RESTAURANT#GENERAL,positive,,
TM#4,221,,,TM#4:0,"Indo Chinese food, pretty good..."
TM#4,221,,,TM#4:1,Not a very fancy place but very good Chinese style Indian food.
TM#4,221,,,TM#4:2,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken."
TM#4,221,,,TM#4:3,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily."
TM#4,221,,,TM#4:4,Still we keep going back :)
ADLT#10,222,RESTAURANT#GENERAL,positive,,
ADLT#10,222,FOOD#QUALITY,positive,,
ADLT#10,222,SERVICE#GENERAL,positive,,
ADLT#10,222,DRINKS#STYLE_OPTIONS,positive,,
ADLT#10,222,LOCATION#GENERAL,positive,,
ADLT#10,222,,,ADLT#10:0,Best In ALL of NYC
ADLT#10,222,,,ADLT#10:1,"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn..."
ADLT#10,222,,,ADLT#10:2,"for 7 years they have put out the most tasty, most delicious food and kept it that way..."
ADLT#10,222,,,ADLT#10:3,"never swaying, never a bad meal, never bad service..."
ADLT#10,222,,,ADLT#10:4,I'm telling you...
ADLT#10,222,,,ADLT#10:5,you should travel from the Bronx to try it...
ADLT#10,222,,,ADLT#10:6,"great food, great wine list, great service in a great neighborhood..."
ADLT#10,222,,,ADLT#10:7,so delicious!!!!!!
PP#3,223,RESTAURANT#GENERAL,positive,,
PP#3,223,FOOD#QUALITY,positive,,
PP#3,223,,,PP#3:0,Patsy's Pizza = true love
PP#3,223,,,PP#3:1,Hands down the best pizza on the planet.
PP#3,223,,,PP#3:2,My bf and I go to the walk-up counter and order a pie.
PP#3,223,,,PP#3:3,"In about 12 minutes, the thing is gone."
PP#3,223,,,PP#3:4,Need I say more?
BHD#6,224,FOOD#QUALITY,positive,,
BHD#6,224,RESTAURANT#MISCELLANEOUS,positive,,
BHD#6,224,RESTAURANT#GENERAL,positive,,
BHD#6,224,,,BHD#6:0,great hot dogs..
BHD#6,224,,,BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.
BHD#6,224,,,BHD#6:2,great toppings definitely a place you need to check out for late night munchies or a mid day boost!
TM#5,225,FOOD#QUALITY,positive,,
TM#5,225,RESTAURANT#GENERAL,positive,,
TM#5,225,SERVICE#GENERAL,positive,,
TM#5,225,FOOD#PRICES,positive,,
TM#5,225,AMBIENCE#GENERAL,negative,,
TM#5,225,,,TM#5:0,great taste
TM#5,225,,,TM#5:1,"Great, original taste."
TM#5,225,,,TM#5:2,"For me dishes a little oily, but overall dining experience good."
TM#5,225,,,TM#5:3,Helpful service and average price per dish $10.
TM#5,225,,,TM#5:4,The only thing that strikes you is the decor?(not very pleasant).
TM#6,226,FOOD#QUALITY,positive,,
TM#6,226,FOOD#PRICES,positive,,
TM#6,226,RESTAURANT#MISCELLANEOUS,negative,,
TM#6,226,AMBIENCE#GENERAL,negative,,
TM#6,226,RESTAURANT#GENERAL,positive,,
TM#6,226,,,TM#6:0,great food
TM#6,226,,,TM#6:1,This place has great indian chinese food.
TM#6,226,,,TM#6:2,The flavors are amazing and the value is phenomenal.
TM#6,226,,,TM#6:3,"Be prepared to wait, because the place is pretty tiny."
TM#6,226,,,TM#6:4,"Also, they do not take credit card so come with cash!"
TM#6,226,,,TM#6:5,"Even though the place is not beautiful, the food speaks for itself."
TM#6,226,,,TM#6:6,"Best Indian Chinese in the city, by far!"
TVU#6,227,RESTAURANT#GENERAL,positive,,
TVU#6,227,DRINKS#QUALITY,positive,,
TVU#6,227,DRINKS#PRICES,positive,,
TVU#6,227,SERVICE#GENERAL,positive,,
TVU#6,227,AMBIENCE#GENERAL,positive,,
TVU#6,227,RESTAURANT#PRICES,positive,,
TVU#6,227,,,TVU#6:0,AMAZING MY FAVORITE!!!
TVU#6,227,,,TVU#6:1,I have been living in NYC for bit now and I have to say I love to go out and explore the scene.
TVU#6,227,,,TVU#6:2,"I came across Village Underground by accident, now I go there all the time."
TVU#6,227,,,TVU#6:3,The martinis are amazing and very fairly priced.
TVU#6,227,,,TVU#6:4,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC."
TVU#6,227,,,TVU#6:5,"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back."
TVU#6,227,,,TVU#6:6,You can get a table without a reservation if you get there early I they don't make you by bottles.
TVU#6,227,,,TVU#6:7,Which lets face it....at times it's a good thing.
TVU#6,227,,,TVU#6:8,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!
TVU#6,227,,,TVU#6:9,Highly recommended!
ADLT#3,228,RESTAURANT#GENERAL,positive,,
ADLT#3,228,FOOD#QUALITY,positive,,
ADLT#3,228,AMBIENCE#GENERAL,positive,,
ADLT#3,228,,,ADLT#3:0,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)"
ADLT#3,228,,,ADLT#3:1,Everything on the menu is great.
ADLT#3,228,,,ADLT#3:2,This establishment is the real deal.
ADLT#3,228,,,ADLT#3:3,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait."
CLF#3,229,RESTAURANT#GENERAL,negative,,
CLF#3,229,RESTAURANT#PRICES,negative,,
CLF#3,229,SERVICE#GENERAL,negative,,
CLF#3,229,AMBIENCE#GENERAL,positive,,
CLF#3,229,DRINKS#QUALITY,negative,,
CLF#3,229,DRINKS#PRICES,negative,,
CLF#3,229,FOOD#QUALITY,negative,,
CLF#3,229,FOOD#PRICES,negative,,
CLF#3,229,RESTAURANT#MISCELLANEOUS,negative,,
CLF#3,229,,,CLF#3:0,Terrible Waste of money.. scammers
CLF#3,229,,,CLF#3:1,I agree that dining at Casa La Femme is like no other dining experience!
CLF#3,229,,,CLF#3:2,BUT not in a good way.
CLF#3,229,,,CLF#3:3,I am actually offended to have spent so much money on such a bad experience.
CLF#3,229,,,CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.
CLF#3,229,,,CLF#3:5,We went to celebrate two birthdays and wanted to do something special and different.
CLF#3,229,,,CLF#3:6,"Our visit their to say the least, was an unpleasant and costly experience!"
CLF#3,229,,,CLF#3:7,And even more so unpleasant because it was so costly for such an unpleasant experience.
CLF#3,229,,,CLF#3:8,We did arrive late for our reservation so I can not complain too much about the wait for a table.
CLF#3,229,,,CLF#3:9,Although we were told 10-15 minutes and it was more like 45 minutes.
CLF#3,229,,,CLF#3:10,We were ushered to the bar to wait momentarily and upon arrival were so excited.
CLF#3,229,,,CLF#3:11,The place is beautiful!
CLF#3,229,,,CLF#3:12,The hostess was very pleasant.
CLF#3,229,,,CLF#3:13,"However, our $14 drinks were were horrible!"
CLF#3,229,,,CLF#3:14,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!"
CLF#3,229,,,CLF#3:15,"Since we were already waiting so long, we felt we had no other choice but to accept it."
CLF#3,229,,,CLF#3:16,Our experience did not ever get any better.
CLF#3,229,,,CLF#3:17,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.
CLF#3,229,,,CLF#3:18,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.
CLF#3,229,,,CLF#3:19,After the 4th time i asked again and the waiter than said after our dinner.
CLF#3,229,,,CLF#3:20,We asked for beverages and never received them.
CLF#3,229,,,CLF#3:21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.
CLF#3,229,,,CLF#3:22,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.
CLF#3,229,,,CLF#3:23,I would not expect this for a $55 dinner.
CLF#3,229,,,CLF#3:24,By the time we finished our dinner we still had not received one beverage NOR hooka!
CLF#3,229,,,CLF#3:25,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!
CLF#3,229,,,CLF#3:26,The only beverage we did receive was water in dirty glasses!
CLF#3,229,,,CLF#3:27,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.
CLF#3,229,,,CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!"
CLF#3,229,,,CLF#3:29,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!
CLF#3,229,,,CLF#3:30,"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money."
CLF#3,229,,,CLF#3:31,MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!
CLF#3,229,,,CLF#3:32,I wish I COULD be refunded!
BG#8,230,RESTAURANT#GENERAL,positive,,
BG#8,230,FOOD#PRICES,negative,,
BG#8,230,FOOD#QUALITY,positive,,
BG#8,230,SERVICE#GENERAL,positive,,
BG#8,230,,,BG#8:0,One of the BEST
BG#8,230,,,BG#8:1,"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE"""
BG#8,230,,,BG#8:2,My GF and I dine at Bukhara often as she lives near it.
BG#8,230,,,BG#8:3,The lunch buffet is expensive but is deff worth it.
BG#8,230,,,BG#8:4,We go often for lunch and the place is packed.
BG#8,230,,,BG#8:5,We have gone for dinner only a few times but the same great quality and service is given.
BG#8,230,,,BG#8:6,Bukhara is on my top 5 Indian places in NYC
DBG#2,231,RESTAURANT#GENERAL,negative,,
DBG#2,231,FOOD#QUALITY,negative,,
DBG#2,231,SERVICE#GENERAL,negative,,
DBG#2,231,,,DBG#2:0,Wretched and retching
