/Reviews,,,,,,,,,
/@slot1,/@slot12,/@slot2,/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/text
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:19,,"We starten met ""Chicken soup with cocomut, galanka, lemongrass, time, chili and coriandre""."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:20,,"Dit is een vrij pittig soepje, aanvaardbaar gekruid en subtiel qua smaak."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:21,,"Dan komt er ""spicy seafood salade with vermicelli and herbes""."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:22,,Dit gerecht is het betere werk.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:23,,"Vervolgen doen we met ""chicken and vegetable wraped in rice paper, sweet and sour sauce""."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:24,,Prima bereid.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:25,,"De parade van voorgerechten wordt afgesloten met ""deep fried shrimps with curry served with cucumber sauce""."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:26,,Ook hier is niets op aan te merken.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:27,,"Het hoofdgerecht komt met ""grilled scottish beef served with soya sauce and chilli powder, seafood sauté with chilli and basilicum, sauthé of fish filet with coconut in banana leaves and fresh vegetables with sésame oil""."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:28,,Hier loopt het fout.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:29,,"De hoeveelheid eten is te ruim bemeten, en met verkwisting van voedsel heb ik altijd een probleem."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:30,,Ook de harmonie qua structuur en smaakexpressie tussen de (té) talrijke ingrediënten gaat volledig de mist in.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:31,,"Jammer, maar dit gerecht is niet geslaagd."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:32,,We drinken er een witte Pouilly Fuissé en een rode Sancerre bij.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:33,,Die zijn allebei uitstekend en met mate geprijsd.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:34,,Afsluiten doen we met een ijs compositie die erg lekker is.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:35,,"Bij de koffie wordt prompt cognac van het huis aangeboden, erg attentvol."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:36,,"De dienstverlening is voorkomend en beleefd, zij het aan de timide kant."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:37,,Dit 'Home Cooking' concept is een iets anders dan een formeel restaurant.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:38,,De gebruikte ingrediënten zijn vers en op zich allemaal smaakvol bereid.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:39,,Maar de harmonie klopt niet altijd en de porties zijn te ruim bemeten.
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:40,,"Al bij al de betere Thaise keuken, maar het is net geen verfijnde gastronomie."
u,u,u,Review-g188636-d5929173_2,180,,,Review-g188636-d5929173_2:41,,Wat mij er echter niet van zal weerhouden om hier nog een langs te komen bij gelegenheid
u,u,u,Review-g188671-d897856_1,181,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g188671-d897856_1,181,FOOD#QUALITY,negative,,,
u,u,u,Review-g188671-d897856_1,181,FOOD#STYLE_OPTIONS,positive,,,
u,u,u,Review-g188671-d897856_1,181,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188671-d897856_1,181,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188671-d897856_1,181,,,Review-g188671-d897856_1:1,,Op aanraden van een hotellier hebben wij dit restaurant bezocht.
u,u,u,Review-g188671-d897856_1,181,,,Review-g188671-d897856_1:2,,Prima ambiance en een aantrekkelijke kaart.
u,u,u,Review-g188671-d897856_1,181,,,Review-g188671-d897856_1:3,,Alle leden van ons gezelschap vonden het een geslaagde avond.
u,u,u,Review-g188671-d897856_1,181,,,Review-g188671-d897856_1:4,,De gastvrouw is bijzonder attent.
u,u,u,Review-g188671-d897856_1,181,,,Review-g188671-d897856_1:5,,Een aandachtspuntje wat mij betreft is het gebruik van kruiden; waar de soep naar mijn smaak juist een te uitgesproken pepersmaak had waardoor andere smaken worden overschaduwd waren de hertennootjes juist nogal 'laf' gekruid.
u,u,u,Review-g188671-d897856_1,181,,,Review-g188671-d897856_1:6,,Gegeven het prijsniveau vind ik perfectie de norm en dat niveau is deze avond net niet gehaald.
u,u,u,Review-g188675-d3155307_4,182,DRINKS#QUALITY,positive,,,
u,u,u,Review-g188675-d3155307_4,182,FOOD#QUALITY,positive,,,
u,u,u,Review-g188675-d3155307_4,182,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188675-d3155307_4,182,RESTAURANT#PRICES,positive,,,
u,u,u,Review-g188675-d3155307_4,182,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188675-d3155307_4,182,,,Review-g188675-d3155307_4:1,,We hebben met zijn 3en heerlijk gegeten bij Capella.
u,u,u,Review-g188675-d3155307_4,182,,,Review-g188675-d3155307_4:2,,"De bediening was vriendelijk, correct, behulpzaam en erg prettig."
u,u,u,Review-g188675-d3155307_4,182,,,Review-g188675-d3155307_4:3,,"We hadden alle drie een 3 gangen menu, wat echt heerlijk was."
u,u,u,Review-g188675-d3155307_4,182,,,Review-g188675-d3155307_4:4,,"Ik had er een wijn arrangement bij besteld, wat ook lekker was."
u,u,u,Review-g188675-d3155307_4,182,,,Review-g188675-d3155307_4:5,,"Als tip zou bij het dessert ook een dessertwijn geschonken kunnen worden, waar alles was prima voor elkaar."
u,u,u,Review-g188675-d3155307_4,182,,,Review-g188675-d3155307_4:6,,Prijs/kwaliteit kan bijna niet beter!
u,u,u,Review-g188675-d3155307_3,183,FOOD#QUALITY,neutral,,,
u,u,u,Review-g188675-d3155307_3,183,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188675-d3155307_3,183,SERVICE#GENERAL,negative,,,
u,u,u,Review-g188675-d3155307_3,183,,,Review-g188675-d3155307_3:1,,Dit restaurant staat bovenaan de lijst van restaurants in Ieper.
u,u,u,Review-g188675-d3155307_3,183,,,Review-g188675-d3155307_3:2,,Ik kan mij echter niet voorstellen dat er geen betere restaurants in Ieper zijn.
u,u,u,Review-g188675-d3155307_3,183,,,Review-g188675-d3155307_3:3,,"Begrijp mij goed, het is niet slecht, maar ook niet echt geweldig."
u,u,u,Review-g188675-d3155307_3,183,,,Review-g188675-d3155307_3:4,,"Er zijn 5 dames om te bedienen, maar toen wij binnen kwamen was er niemand om aan te vragen of er nog een tafel vrij was."
u,u,u,Review-g188675-d3155307_3,183,,,Review-g188675-d3155307_3:5,,Later op de avond was een serveerster klaar met haar werk en begon dus maar de etensresten tussen haar tanden uit te peuteren.
u,u,u,Review-g188675-d3155307_3,183,,,Review-g188675-d3155307_3:6,,"Het eten was gewoon goed, maar ook niet meer dan dat."
u,u,u,Review-g188672-d3750960_4,184,FOOD#QUALITY,negative,,,
u,u,u,Review-g188672-d3750960_4,184,LOCATION#GENERAL,positive,,,
u,u,u,Review-g188672-d3750960_4,184,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188672-d3750960_4,184,,,Review-g188672-d3750960_4:1,,"Dit is zeker geen aanrader, het eten is zeer flauw"
u,u,u,Review-g188672-d3750960_4,184,,,Review-g188672-d3750960_4:2,,"Als je graag goed eet is dit zeker niet een restaurant die je moet nemen, er zijn veel betere in Oostende, spijtig want de locatie is prachtig... op de markt"
u,u,u,Review-g188672-d3750960_2,185,FOOD#QUALITY,negative,,,
u,u,u,Review-g188672-d3750960_2,185,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188672-d3750960_2,185,RESTAURANT#PRICES,negative,,,
u,u,u,Review-g188672-d3750960_2,185,SERVICE#GENERAL,negative,,,
u,u,u,Review-g188672-d3750960_2,185,,,Review-g188672-d3750960_2:1,,Ik ben niet vaak kritisch op mijn eten.
u,u,u,Review-g188672-d3750960_2,185,,,Review-g188672-d3750960_2:2,,Als het goed is is het goed.
u,u,u,Review-g188672-d3750960_2,185,,,Review-g188672-d3750960_2:3,,Maar dit was alles behalve goed.
u,u,u,Review-g188672-d3750960_2,185,,,Review-g188672-d3750960_2:4,,Zéér onvriendelijk personeel eten was zeer matig.
u,u,u,Review-g188672-d3750960_2,185,,,Review-g188672-d3750960_2:5,,Prijs kwaliteit verhouding klopt hier duidelijk niet.
u,u,u,Review-g188672-d3750960_2,185,,,Review-g188672-d3750960_2:6,,Geen aanrader.
u,u,u,Review-g188672-d3750960_2,185,,,Review-g188672-d3750960_2:7,,Zonder van je geld.
u,u,u,Review-g188672-d3750960_1,186,AMBIENCE#GENERAL,conflict,,,
u,u,u,Review-g188672-d3750960_1,186,FOOD#QUALITY,negative,,,
u,u,u,Review-g188672-d3750960_1,186,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g188672-d3750960_1,186,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188672-d3750960_1,186,RESTAURANT#PRICES,negative,,,
u,u,u,Review-g188672-d3750960_1,186,,,Review-g188672-d3750960_1:1,,"Gezellig vernieuwd terras, maar omdat het frisjes was toch maar binnen gaan eten."
u,u,u,Review-g188672-d3750960_1,186,,,Review-g188672-d3750960_1:2,,"Zeer verouderd restaurant, stoffige gordijnen, zitbanken en stoelen serieus beschadigd, mosselen natuur besteld."
u,u,u,Review-g188672-d3750960_1,186,,,Review-g188672-d3750960_1:3,,3 haren (van de kok) tegen gekomen.
u,u,u,Review-g188672-d3750960_1,186,,,Review-g188672-d3750960_1:4,,Keteltje geroest en goed beschadigd.
u,u,u,Review-g188672-d3750960_1,186,,,Review-g188672-d3750960_1:5,,"Platte frietjes erbij gekregen, zure en lopende mayo."
u,u,u,Review-g188672-d3750960_1,186,,,Review-g188672-d3750960_1:6,,"Vriendin had vol au vent, maar die zag eruit alsof ie al eens gegeten was..."
u,u,u,Review-g188672-d3750960_1,186,,,Review-g188672-d3750960_1:7,,"Mij zien ze daar niet meer, veel te duur voor zo'n slechte kwaliteit!"
u,u,u,Review-g641825-d741872_3,187,FOOD#PRICES,negative,,,
u,u,u,Review-g641825-d741872_3,187,FOOD#QUALITY,negative,,,
u,u,u,Review-g641825-d741872_3,187,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g641825-d741872_3,187,SERVICE#GENERAL,negative,,,
u,u,u,Review-g641825-d741872_3,187,,,Review-g641825-d741872_3:1,,"Niet alleen is de eigenaar arrogant, maar hij scheld zijn klanten ook nog uit!"
u,u,u,Review-g641825-d741872_3,187,,,Review-g641825-d741872_3:2,,Zowel het restaurant als het hotel zijn te mijden als de pest!
u,u,u,Review-g641825-d741872_3,187,,,Review-g641825-d741872_3:3,,In de kamers is er visgeur en keukenlawaai.
u,u,u,Review-g641825-d741872_3,187,,,Review-g641825-d741872_3:4,,Het eten is matig en zeker zijn prijs niet waard.
u,u,u,Review-g641825-d741872_2,188,FOOD#QUALITY,conflict,,,
u,u,u,Review-g641825-d741872_2,188,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g641825-d741872_2,188,RESTAURANT#MISCELLANEOUS,negative,,,
u,u,u,Review-g641825-d741872_2,188,SERVICE#GENERAL,negative,,,
u,u,u,Review-g641825-d741872_2,188,,,Review-g641825-d741872_2:1,,Dit restaurant is absoluut geen aanrader voor een gezellig avondje uit eten.
u,u,u,Review-g641825-d741872_2,188,,,Review-g641825-d741872_2:2,,Daar we bij binnenkomst geen goed gevoel hadden en we het eigenlijk ongepast vonden het restaurant te verlaten hebben we geen voorgerecht besteld.
u,u,u,Review-g641825-d741872_2,188,,,Review-g641825-d741872_2:3,,We waren op dat moment de enige gasten.
u,u,u,Review-g641825-d741872_2,188,,,Review-g641825-d741872_2:4,,"De bediening was matig, de eigenaar zat na het bereiden van het hoofdgerecht de hele tijd achter z'n pc."
u,u,u,Review-g641825-d741872_2,188,,,Review-g641825-d741872_2:5,,Het hoofdgerecht was wel smakelijk.
u,u,u,Review-g641825-d741872_2,188,,,Review-g641825-d741872_2:6,,"Na toch een nagerecht gekozen te hebben, wat tegenviel, moesten we uiteindelijk de rekening cash betalen."
u,u,u,Review-g641825-d741872_2,188,,,Review-g641825-d741872_2:7,,Eens maar nooit meer!
u,u,u,Review-g641825-d741872_4,189,AMBIENCE#GENERAL,negative,,,
u,u,u,Review-g641825-d741872_4,189,FOOD#PRICES,negative,,,
u,u,u,Review-g641825-d741872_4,189,FOOD#QUALITY,positive,,,
u,u,u,Review-g641825-d741872_4,189,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g641825-d741872_4,189,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g641825-d741872_4,189,SERVICE#GENERAL,negative,,,
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:1,,Wij zijn hier gaan eten met een ander koppel en kozen onmiddellijk voor de menu van de echte Belg.
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:2,,Tomaat garnalen-slibtongetjes-Dame Blanche: zag er niet slecht uit.
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:3,,En het was zeker niet slecht als je opteert voor een café-restaurant ergens in het centrum van een stad.
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:4,,Maar als je baas bewust kiest voor een restaurant dan mocht het geheel wel wat verfijnder zijn en de entourage wat gezelliger.
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:5,,Een herhaling van vroegere fouten in Oostkerke?
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:6,,"De garnalen waren lekker, de tong was goed gebakken maar voor die prijs mocht de presentatie toch een heel stuk beter zijn."
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:7,,"Nu leek alles erop gezwierd en misschien was het dat ook, de kok (patron) zagen we regelmatig achter zijn computer aan een tafeltje in het restaurant zitten tot grote ergernissen van onze partners die er constant op zaten te kijken."
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:8,,De onvriendelijkheid van de dienster zowel bij het binnenkomen als gedurende onze hele maaltijd was ronduit ergerlijk en ook het klikklakken van haar schoenen trok enorm de aandacht van de aanwezige klanten zodat er niet meer ontspannen kon worden genoten van het eten.
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:9,,"Toen we afrekende bleek dat we enkel met cash mochten betalen, omdat hun toestel zogenaamd stuk was."
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:10,,Dus nog over en weer naar een bankautomaat om deze minder gezellige avond af te sluiten.
u,u,u,Review-g641825-d741872_4,189,,,Review-g641825-d741872_4:11,,Hier durven we geen vrienden meer mee naar toe te nemen.
u,u,u,Review-g188636-d1227444_3,190,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g188636-d1227444_3,190,DRINKS#STYLE_OPTIONS,positive,,,
u,u,u,Review-g188636-d1227444_3,190,FOOD#QUALITY,positive,,,
u,u,u,Review-g188636-d1227444_3,190,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188636-d1227444_3,190,SERVICE#GENERAL,neutral,,,
u,u,u,Review-g188636-d1227444_3,190,,,Review-g188636-d1227444_3:1,,"Leuke sfeer, gemoedelijke ontvangst, de beste steak tartare die we ooit hebben gegeten (de gebakken moet je ook zeker eens proberen!), wijn aangepast aan je eigen smaak,..."
u,u,u,Review-g188636-d1227444_3,190,,,Review-g188636-d1227444_3:2,,Kortom een absolute AANRADER!!
u,u,u,Review-g680686-d3809665_1,191,DRINKS#STYLE_OPTIONS,negative,,,
u,u,u,Review-g680686-d3809665_1,191,FOOD#QUALITY,negative,,,
u,u,u,Review-g680686-d3809665_1,191,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g680686-d3809665_1,191,RESTAURANT#PRICES,negative,,,
u,u,u,Review-g680686-d3809665_1,191,SERVICE#GENERAL,negative,,,
u,u,u,Review-g680686-d3809665_1,191,,,Review-g680686-d3809665_1:1,,"slechte en onvriendelijke bediening, eten was ronduit slecht."
u,u,u,Review-g680686-d3809665_1,191,,,Review-g680686-d3809665_1:2,,"2 uur wachten op je eten met een water sangria, dan half warm eten bekomen."
u,u,u,Review-g680686-d3809665_1,191,,,Review-g680686-d3809665_1:3,,"De afrekening was 4,5 euro verkeerd in ons nadeel!"
u,u,u,Review-g680686-d3809665_1,191,,,Review-g680686-d3809665_1:4,,Slechtste restaurant( café) waar we ooit geweest zijn.
u,u,u,Review-g680686-d3809665_1,191,,,Review-g680686-d3809665_1:5,,Wegblijven daar
u,u,u,Review-g188650-d1161871_3,192,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g188650-d1161871_3,192,FOOD#QUALITY,positive,,,
u,u,u,Review-g188650-d1161871_3,192,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188650-d1161871_3,192,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188650-d1161871_3,192,,,Review-g188650-d1161871_3:1,,"Goei mosselen, goei service, da's echte Hasseltse gastvrijheid!"
u,u,u,Review-g188650-d1161871_3,192,,,Review-g188650-d1161871_3:2,,Ook een geweldige sfeer muziek!
u,u,u,Review-g188650-d1161871_3,192,,,Review-g188650-d1161871_3:3,,Kortom een prachtig kader voor de bende van San Miguel!
u,u,u,Review-g6739900-d1065393_3,193,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g6739900-d1065393_3,193,FOOD#QUALITY,neutral,,,
u,u,u,Review-g6739900-d1065393_3,193,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g6739900-d1065393_3,193,RESTAURANT#GENERAL,neutral,,,
u,u,u,Review-g6739900-d1065393_3,193,SERVICE#GENERAL,neutral,,,
u,u,u,Review-g6739900-d1065393_3,193,,,Review-g6739900-d1065393_3:1,,Wij zijn hier nu al een paar keer gaan eten op 2 jaar tijd en vinden het eten telkens opnieuw lekker maar niets speciaal.
u,u,u,Review-g6739900-d1065393_3,193,,,Review-g6739900-d1065393_3:2,,"Wat ons ook opgevallen is, is dat de menu op deze tijd eigenlijk bijna niet veranderd wat ik persoonlijk wel spijtig vind."
u,u,u,Review-g6739900-d1065393_3,193,,,Review-g6739900-d1065393_3:3,,De bediening is best wel oke afhankelijk van wie/wanneer/... de ene is al wat vriendelijker dan de andere.
u,u,u,Review-g6739900-d1065393_3,193,,,Review-g6739900-d1065393_3:4,,Het uitzicht is echt wel aangenaam als je buiten zit en binnen is het gezellig.
u,u,u,Review-g6739900-d1065393_2,194,FOOD#QUALITY,positive,,,
u,u,u,Review-g6739900-d1065393_2,194,LOCATION#GENERAL,positive,,,
u,u,u,Review-g6739900-d1065393_2,194,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g6739900-d1065393_2,194,SERVICE#GENERAL,positive,,,
u,u,u,Review-g6739900-d1065393_2,194,,,Review-g6739900-d1065393_2:1,,Formidabel!
u,u,u,Review-g6739900-d1065393_2,194,,,Review-g6739900-d1065393_2:2,,Het enige woord dat past bij het huwelijksfeest van dochter Nathalie met schoonzoon Stijn op 2 augustus 2014 in deze unieke locatie.
u,u,u,Review-g6739900-d1065393_2,194,,,Review-g6739900-d1065393_2:3,,"Van het boottochtje, aangeboden aan het huwelijkskoppel, via de gezellige en uitermate spontane en vriendelijke bediening naar de superlekkere maaltijden en de blije gezichten van familie en vrienden tot de fantastische huwelijkstaart!"
u,u,u,Review-g6739900-d1065393_2,194,,,Review-g6739900-d1065393_2:4,,En dit bij een stralend zonnetje: Een dag om nooit meer te vergeten... en een aanrader voor allen!
u,u,u,Review-g188672-d742256_2,195,DRINKS#QUALITY,neutral,,,
u,u,u,Review-g188672-d742256_2,195,FOOD#QUALITY,negative,,,
u,u,u,Review-g188672-d742256_2,195,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188672-d742256_2,195,SERVICE#GENERAL,negative,,,
u,u,u,Review-g188672-d742256_2,195,,,Review-g188672-d742256_2:1,,Aperitief besteld -2 maal rogge en halve liter huiswijn.
u,u,u,Review-g188672-d742256_2,195,,,Review-g188672-d742256_2:2,,Aperitief OK -ongeveer 7' nadien komen de aperitiefhapjes...OK kan gebeuren.
u,u,u,Review-g188672-d742256_2,195,,,Review-g188672-d742256_2:3,,Nadien kwam de rogge: zodanig uitgedroogd dat het onmogelijk was om het van de graat te krijgen.
u,u,u,Review-g188672-d742256_2,195,,,Review-g188672-d742256_2:4,,-Dit was echt niet eetbaar.
u,u,u,Review-g188672-d742256_2,195,,,Review-g188672-d742256_2:5,,Toen ik de opmerking maakte werd mij geantwoord dat de andere kant minder droog was.
u,u,u,Review-g188672-d742256_2,195,,,Review-g188672-d742256_2:6,,Heb dan ook onmiddellijk de rekening gevraagd.
u,u,u,Review-g188672-d742256_2,195,,,Review-g188672-d742256_2:7,,Enig positief punt: de rogge werd niet aangerekend uit eerlijke schaamte??
u,u,u,Review-g188672-d742256_3,196,AMBIENCE#GENERAL,negative,,,
u,u,u,Review-g188672-d742256_3,196,DRINKS#STYLE_OPTIONS,negative,,,
u,u,u,Review-g188672-d742256_3,196,FOOD#QUALITY,negative,,,
u,u,u,Review-g188672-d742256_3,196,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g188672-d742256_3,196,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188672-d742256_3,196,RESTAURANT#MISCELLANEOUS,neutral,,,
u,u,u,Review-g188672-d742256_3,196,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:1,,Een etentje dat in het geheugen staat gegrift :(
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:2,,Bij het binnenkomen reeds verbaasd dat er vast tapijt ligt in heel het restaurant.
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:3,,Na een tijdje dan toch de menukaart gekregen...... deze was niet meer dan een plakboek letterlijk en figuurlijk.
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:4,,Prijzen aangepast met een klevertje en de kaart blijft aan je handen kleven.
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:5,,"Om nog maar te zwijgen over de de wijnkaart, een gore ringmap die totaal verkreukt was en aan je handen bleef kleven."
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:6,,Hier hebben we wijselijk niet in verder gekeken.
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:7,,Uiteindelijk dan toch maar voor de filet puur gekozen.
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:8,,"Was duidelijk 2de rangs vlees en was nauwelijks warm, sauzen zijn te verkrijgen in potjes van de frituur."
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:9,,"De jongens van de bediening proberen hun best te doen, maar helaas kunnen zij het verdenken kalf niet redden."
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:10,,Indien je favoriet bent van kruipende en vliegende insecten dan kom je wel aan je trekken.
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:11,,"Vliegen komen mee eten, geplet ruggen tegen de ramen en Sebastian de spin in zijn enorme web bovenaan het achterste raam.... wel degelijk allemaal binnen te bewonderen."
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:12,,"Positieve nood voor de hondenliefhebbers, hondjes mogen mee in restaurant....."
u,u,u,Review-g188672-d742256_3,196,,,Review-g188672-d742256_3:13,,E. Vermoeden-Antwerp.city
u,u,u,Review-g188672-d742256_4,197,FOOD#PRICES,positive,,,
u,u,u,Review-g188672-d742256_4,197,FOOD#QUALITY,positive,,,
u,u,u,Review-g188672-d742256_4,197,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188672-d742256_4,197,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188672-d742256_4,197,,,Review-g188672-d742256_4:1,TRUE,"Het was even twijfelen tussen een restaurant iets verderop waar je mosselen in witte wijnsaus met crème en knoflook kon eten voor iets meer dan 20 euro of La Sirene, waar ze mosselen natuur aanboden voor 13 euro."
u,u,u,Review-g188672-d742256_4,197,,,Review-g188672-d742256_4:2,,"7 euro is dan wel een heel groot verschil, dus toch maar voor La Sirene gekozen."
u,u,u,Review-g188672-d742256_4,197,,,Review-g188672-d742256_4:3,,Ik heb er geen spijt van.
u,u,u,Review-g188672-d742256_4,197,,,Review-g188672-d742256_4:4,,De mosselen waren lekker en voor 13 euro krijg je ze nagenoeg nergens.
u,u,u,Review-g188672-d742256_4,197,,,Review-g188672-d742256_4:5,,Friet met mayonaise was inbegrepen en het personeel was vriendelijk.
u,u,u,Review-g188669-d1091321_1,198,AMBIENCE#GENERAL,neutral,,,
u,u,u,Review-g188669-d1091321_1,198,FOOD#QUALITY,positive,,,
u,u,u,Review-g188669-d1091321_1,198,FOOD#STYLE_OPTIONS,positive,,,
u,u,u,Review-g188669-d1091321_1,198,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188669-d1091321_1,198,,,Review-g188669-d1091321_1:1,,Een piepklein authentiek Italiaans restaurant vlakbij de oude markt.
u,u,u,Review-g188669-d1091321_1,198,,,Review-g188669-d1091321_1:2,,"Er is een ruime keuze aan pizza's, zowel vegetarisch, vlees als vis."
u,u,u,Review-g188669-d1091321_1,198,,,Review-g188669-d1091321_1:3,,"Probeer de pizza 'whisky', een aanrader!"
u,u,u,Review-g188669-d1091321_3,199,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g188669-d1091321_3,199,FOOD#PRICES,neutral,,,
u,u,u,Review-g188669-d1091321_3,199,FOOD#QUALITY,positive,,,
u,u,u,Review-g188669-d1091321_3,199,FOOD#STYLE_OPTIONS,positive,,,
u,u,u,Review-g188669-d1091321_3,199,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188669-d1091321_3,199,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188669-d1091321_3,199,,,Review-g188669-d1091321_3:1,,"Gezellig restaurant, plaatsen op kleine 3 verdiepingen met voldoende plaats."
u,u,u,Review-g188669-d1091321_3,199,,,Review-g188669-d1091321_3:2,,"Snelle bediening, lekkere pizza's normale prijzen."
u,u,u,Review-g188669-d1091321_3,199,,,Review-g188669-d1091321_3:3,,"Opmerkelijk is het aantal soorten pizza's, nooit elders gezien"
u,u,u,Review-g188671-d1045514_3,200,DRINKS#PRICES,negative,,,
u,u,u,Review-g188671-d1045514_3,200,FOOD#PRICES,negative,,,
u,u,u,Review-g188671-d1045514_3,200,FOOD#QUALITY,negative,,,
u,u,u,Review-g188671-d1045514_3,200,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g188671-d1045514_3,200,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188671-d1045514_3,200,SERVICE#GENERAL,negative,,,
u,u,u,Review-g188671-d1045514_3,200,,,Review-g188671-d1045514_3:1,,Als toerist loop je in de mooie stad Brugge en heb je op een gegeven moment zin in lekker eten.
u,u,u,Review-g188671-d1045514_3,200,,,Review-g188671-d1045514_3:2,,Je loopt op de markt waar veel eetgelegenheden je uitnodigen met aantrekkelijk geprijsde menu's
